date,strategy,strategy_label,strategy_description,top1_player,top1_team,top1_opponent,top1_probability,top1_bob_score,top1_expected_pa,top1_lineup_slot,top1_stop_count,top1_pickable,top1_publisher,top1_result_hit,top1_decision,top1_hit,top2_pair,top2_publisher_count,top2_pick1_player,top2_pick1_publisher,top2_pick1_hit,top2_pick2_player,top2_pick2_publisher,top2_pick2_hit,top2_decision,top2_any_hit,top2_both_hit
2025-05-08,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Gleyber Torres,DET,COL,0.7353534105800753,66.73,4.7,2.0,1,N,False,1,True,True,Gleyber Torres + Shohei Ohtani,0,Gleyber Torres,False,1,Shohei Ohtani,False,1,True,True,True
2025-05-08,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Gleyber Torres,DET,COL,0.7353534105800753,66.73,4.7,2.0,1,N,False,1,True,True,Gleyber Torres + Yandy Díaz,1,Gleyber Torres,False,1,Yandy Díaz,True,1,True,True,True
2025-05-08,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Gleyber Torres,DET,COL,0.7353534105800753,66.73,4.7,2.0,1,N,False,1,True,True,Gleyber Torres + Yandy Díaz,1,Gleyber Torres,False,1,Yandy Díaz,True,1,True,True,True
2025-05-08,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Yandy Díaz,TBR,PHI,0.7252030412482826,53.24,4.8,1.0,2,N,True,1,True,True,Yandy Díaz + Bo Bichette,2,Yandy Díaz,True,1,Bo Bichette,True,1,True,True,True
2025-05-08,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Gleyber Torres,DET,COL,0.7353534105800753,66.73,4.7,2.0,1,N,False,1,True,True,Gleyber Torres + Shohei Ohtani,0,Gleyber Torres,False,1,Shohei Ohtani,False,1,True,True,True
2025-05-09,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Luis Arraez,SDP,COL,0.7852444431446118,69.43,4.7,2.0,3,N,True,1,True,True,Luis Arraez + Jackson Merrill,1,Luis Arraez,True,1,Jackson Merrill,False,1,True,True,True
2025-05-09,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Bobby Witt Jr.,KCR,BOS,0.7454489532221557,60.48,4.7,2.0,2,N,True,0,True,False,Bobby Witt Jr. + Steven Kwan,2,Bobby Witt Jr.,True,0,Steven Kwan,True,1,True,True,False
2025-05-09,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Bobby Witt Jr.,KCR,BOS,0.7454489532221557,60.48,4.7,2.0,2,N,True,0,True,False,Bobby Witt Jr. + Steven Kwan,2,Bobby Witt Jr.,True,0,Steven Kwan,True,1,True,True,False
2025-05-09,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Bobby Witt Jr.,KCR,BOS,0.7454489532221557,60.48,4.7,2.0,2,N,True,0,True,False,Bobby Witt Jr. + Xavier Edwards,2,Bobby Witt Jr.,True,0,Xavier Edwards,True,1,True,True,False
2025-05-09,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Xavier Edwards,MIA,CHW,0.737570164855878,58.27,4.8,1.0,1,N,True,1,True,True,Xavier Edwards + Yandy Díaz,2,Xavier Edwards,True,1,Yandy Díaz,True,0,True,True,False
2025-05-09,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Shohei Ohtani,LAD,ARI,0.7118251417499457,63.62,4.8,1.0,8,N,False,1,True,True,Shohei Ohtani + Jackson Chourio,0,Shohei Ohtani,False,1,Jackson Chourio,False,1,True,True,True
2025-05-10,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Zach Neto,LAA,BAL,0.8326524905750399,53.11,4.8,1.0,10,N,False,1,True,True,Zach Neto + Nolan Schanuel,0,Zach Neto,False,1,Nolan Schanuel,False,1,True,True,True
2025-05-10,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Luis Arraez,SDP,COL,0.8103706704099236,64.55,4.7,2.0,0,Y,True,1,True,True,Luis Arraez + Lars Nootbaar,1,Luis Arraez,True,1,Lars Nootbaar,False,1,True,True,True
2025-05-10,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Luis Arraez,SDP,COL,0.8103706704099236,64.55,4.7,2.0,0,Y,True,1,True,True,Luis Arraez + Lars Nootbaar,1,Luis Arraez,True,1,Lars Nootbaar,False,1,True,True,True
2025-05-10,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Luis Arraez,SDP,COL,0.8103706704099236,64.55,4.7,2.0,0,Y,True,1,True,True,Luis Arraez + Zach Neto,1,Luis Arraez,True,1,Zach Neto,False,1,True,True,True
2025-05-10,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Luis Arraez,SDP,COL,0.8103706704099236,64.55,4.7,2.0,0,Y,True,1,True,True,Luis Arraez,1,Luis Arraez,True,1,,False,,False,False,False
2025-05-10,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Gunnar Henderson,BAL,LAA,0.7131375755096742,68.73,4.6,3.0,6,N,False,1,True,True,Gunnar Henderson + Lars Nootbaar,0,Gunnar Henderson,False,1,Lars Nootbaar,False,1,True,True,True
2025-05-11,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Jeremy Peña,HOU,CIN,0.8414801062512824,58.25,4.8,1.0,7,N,True,1,True,True,Jeremy Peña + Yainer Diaz,1,Jeremy Peña,True,1,Yainer Diaz,False,1,True,True,True
2025-05-11,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Luis Arraez,SDP,COL,0.8049400705933984,68.95,4.7,2.0,0,Y,True,0,True,False,Luis Arraez + Isaac Paredes,1,Luis Arraez,True,0,Isaac Paredes,False,1,True,True,False
2025-05-11,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Luis Arraez,SDP,COL,0.8049400705933984,68.95,4.7,2.0,0,Y,True,0,True,False,Luis Arraez + Trea Turner,2,Luis Arraez,True,0,Trea Turner,True,0,True,False,False
2025-05-11,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Luis Arraez,SDP,COL,0.8049400705933984,68.95,4.7,2.0,0,Y,True,0,True,False,Luis Arraez + Jeremy Peña,2,Luis Arraez,True,0,Jeremy Peña,True,1,True,True,False
2025-05-11,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Luis Arraez,SDP,COL,0.8049400705933984,68.95,4.7,2.0,0,Y,True,0,True,False,Luis Arraez,1,Luis Arraez,True,0,,False,,False,False,False
2025-05-11,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Luis Arraez,SDP,COL,0.8049400705933984,68.95,4.7,2.0,0,Y,True,0,True,False,Luis Arraez + Gunnar Henderson,1,Luis Arraez,True,0,Gunnar Henderson,False,1,True,True,False
2025-05-12,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Trea Turner,PHI,STL,0.73508130951046,54.61,4.8,1.0,4,N,True,1,True,True,Trea Turner + Luis Arraez,2,Trea Turner,True,1,Luis Arraez,True,1,True,True,True
2025-05-12,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Trea Turner,PHI,STL,0.73508130951046,54.61,4.8,1.0,4,N,True,1,True,True,Trea Turner + Luis Arraez,2,Trea Turner,True,1,Luis Arraez,True,1,True,True,True
2025-05-12,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Trea Turner,PHI,STL,0.73508130951046,54.61,4.8,1.0,4,N,True,1,True,True,Trea Turner + Luis Arraez,2,Trea Turner,True,1,Luis Arraez,True,1,True,True,True
2025-05-12,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Luis Arraez,SDP,LAA,0.7260770979209275,60.52,4.7,2.0,3,N,True,1,True,True,Luis Arraez + Kyle Tucker,1,Luis Arraez,True,1,Kyle Tucker,False,1,True,True,True
2025-05-12,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Trea Turner,PHI,STL,0.73508130951046,54.61,4.8,1.0,4,N,True,1,True,True,Trea Turner + Kyle Tucker,1,Trea Turner,True,1,Kyle Tucker,False,1,True,True,True
2025-05-12,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Xavier Edwards,MIA,CHC,0.6829532085839927,65.2,4.8,1.0,0,Y,True,1,True,True,Xavier Edwards + Seiya Suzuki,1,Xavier Edwards,True,1,Seiya Suzuki,False,1,True,True,True
2025-05-13,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Luis Arraez,SDP,LAA,0.7329326953074415,58.18,4.7,2.0,3,N,True,1,True,True,Luis Arraez + Francisco Lindor,1,Luis Arraez,True,1,Francisco Lindor,False,0,True,True,False
2025-05-13,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Luis Arraez,SDP,LAA,0.7329326953074415,58.18,4.7,2.0,3,N,True,1,True,True,Luis Arraez + Francisco Lindor,1,Luis Arraez,True,1,Francisco Lindor,False,0,True,True,False
2025-05-13,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Luis Arraez,SDP,LAA,0.7329326953074415,58.18,4.7,2.0,3,N,True,1,True,True,Luis Arraez + Francisco Lindor,1,Luis Arraez,True,1,Francisco Lindor,False,0,True,True,False
2025-05-13,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Francisco Lindor,NYM,PIT,0.720000900480705,53.09,4.8,1.0,0,Y,False,0,True,False,Francisco Lindor + Xavier Edwards,1,Francisco Lindor,False,0,Xavier Edwards,True,1,True,True,False
2025-05-13,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Francisco Lindor,NYM,PIT,0.720000900480705,53.09,4.8,1.0,0,Y,False,0,True,False,Francisco Lindor + Xavier Edwards,1,Francisco Lindor,False,0,Xavier Edwards,True,1,True,True,False
2025-05-13,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Jackson Chourio,MIL,CLE,0.684355562542705,64.78,4.8,1.0,2,N,False,1,True,True,Jackson Chourio + Seiya Suzuki,0,Jackson Chourio,False,1,Seiya Suzuki,False,0,True,True,False
2025-05-14,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Bobby Witt Jr.,KCR,HOU,0.7799460627170491,58.41,4.7,2.0,3,N,True,1,True,True,Bobby Witt Jr. + Mookie Betts,1,Bobby Witt Jr.,True,1,Mookie Betts,False,1,True,True,True
2025-05-14,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Bobby Witt Jr.,KCR,HOU,0.7799460627170491,58.41,4.7,2.0,3,N,True,1,True,True,Bobby Witt Jr. + Mookie Betts,1,Bobby Witt Jr.,True,1,Mookie Betts,False,1,True,True,True
2025-05-14,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Bobby Witt Jr.,KCR,HOU,0.7799460627170491,58.41,4.7,2.0,3,N,True,1,True,True,Bobby Witt Jr. + Mookie Betts,1,Bobby Witt Jr.,True,1,Mookie Betts,False,1,True,True,True
2025-05-14,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Luis Arraez,SDP,LAA,0.7503265268458501,64.58,4.7,2.0,2,N,True,1,True,True,Luis Arraez + Mookie Betts,1,Luis Arraez,True,1,Mookie Betts,False,1,True,True,True
2025-05-14,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Shohei Ohtani,LAD,ATH,0.7313515196340248,55.72,4.8,1.0,7,N,False,1,True,True,Shohei Ohtani + Luis Arraez,1,Shohei Ohtani,False,1,Luis Arraez,True,1,True,True,True
2025-05-14,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Luis Arraez,SDP,LAA,0.7503265268458501,64.58,4.7,2.0,2,N,True,1,True,True,Luis Arraez + Alex Verdugo,1,Luis Arraez,True,1,Alex Verdugo,False,0,True,True,False
2025-05-15,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Gunnar Henderson,BAL,MIN,0.7497339991659203,58.88,4.6,3.0,6,N,False,0,True,False,Gunnar Henderson + Shohei Ohtani,0,Gunnar Henderson,False,0,Shohei Ohtani,False,1,True,True,False
2025-05-15,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Gunnar Henderson,BAL,MIN,0.7497339991659203,58.88,4.6,3.0,6,N,False,0,True,False,Gunnar Henderson + Shohei Ohtani,0,Gunnar Henderson,False,0,Shohei Ohtani,False,1,True,True,False
2025-05-15,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Gunnar Henderson,BAL,MIN,0.7497339991659203,58.88,4.6,3.0,6,N,False,0,True,False,Gunnar Henderson + Alex Verdugo,0,Gunnar Henderson,False,0,Alex Verdugo,False,1,True,True,False
2025-05-15,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Shohei Ohtani,LAD,ATH,0.7452222887462318,51.85,4.8,1.0,10,N,False,1,True,True,Shohei Ohtani + Gunnar Henderson,0,Shohei Ohtani,False,1,Gunnar Henderson,False,0,True,True,False
2025-05-15,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Alex Verdugo,ATL,WSN,0.7218976540938679,61.49,4.8,1.0,3,N,False,1,True,True,Alex Verdugo + Gunnar Henderson,0,Alex Verdugo,False,1,Gunnar Henderson,False,0,True,True,False
2025-05-15,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Vladimir Guerrero Jr.,TOR,TBR,0.7084392433023896,63.9,4.7,2.0,1,N,True,1,True,True,Vladimir Guerrero Jr. + Alex Verdugo,1,Vladimir Guerrero Jr.,True,1,Alex Verdugo,False,1,True,True,True
2025-05-16,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Lourdes Gurriel Jr.,ARI,COL,0.7862144797734296,54.46,4.6,3.0,6,N,False,0,True,False,Lourdes Gurriel Jr. + Corbin Carroll,0,Lourdes Gurriel Jr.,False,0,Corbin Carroll,False,1,True,True,False
2025-05-16,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",Corbin Carroll,ARI,COL,0.7829265074159174,55.15,4.7,2.0,7,N,False,1,True,True,Corbin Carroll + Shohei Ohtani,0,Corbin Carroll,False,1,Shohei Ohtani,False,1,True,True,True
2025-05-16,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,Mookie Betts,LAD,LAA,0.7264958170081378,62.79,4.7,2.0,2,N,False,0,True,False,Mookie Betts + Bobby Witt Jr.,1,Mookie Betts,False,0,Bobby Witt Jr.,True,1,True,True,False
2025-05-16,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",Shohei Ohtani,LAD,LAA,0.7608280432833113,72.01,4.8,1.0,7,N,False,1,True,True,Shohei Ohtani + Lourdes Gurriel Jr.,0,Shohei Ohtani,False,1,Lourdes Gurriel Jr.,False,0,True,True,False
2025-05-16,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",Shohei Ohtani,LAD,LAA,0.7608280432833113,72.01,4.8,1.0,7,N,False,1,True,True,Shohei Ohtani + Corbin Carroll,0,Shohei Ohtani,False,1,Corbin Carroll,False,1,True,True,True
2025-05-16,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Shohei Ohtani,LAD,LAA,0.7608280432833113,72.01,4.8,1.0,7,N,False,1,True,True,Shohei Ohtani + Mookie Betts,0,Shohei Ohtani,False,1,Mookie Betts,False,0,True,True,False
2025-05-17,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,CJ Abrams,WSN,BAL,0.8686693891912769,60.75,4.8,1.0,4,N,True,1,True,True,CJ Abrams + James Wood,1,CJ Abrams,True,1,James Wood,False,1,True,True,True
2025-05-17,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",CJ Abrams,WSN,BAL,0.8686693891912769,60.75,4.8,1.0,4,N,True,1,True,True,CJ Abrams + James Wood,1,CJ Abrams,True,1,James Wood,False,1,True,True,True
2025-05-17,wf_low_stop_floor,Probability with volume + stop floor,Apply the volume floor and require six or fewer stop valves when possible.,CJ Abrams,WSN,BAL,0.8686693891912769,60.75,4.8,1.0,4,N,True,1,True,True,CJ Abrams + Corbin Carroll,1,CJ Abrams,True,1,Corbin Carroll,False,1,True,True,True
2025-05-17,wf_top5_safety_blend,Top-5 safety blend,"Take the model top 5, then rerank by opportunity/contact safety factors.",CJ Abrams,WSN,BAL,0.8686693891912769,60.75,4.8,1.0,4,N,True,1,True,True,CJ Abrams + James Wood,1,CJ Abrams,True,1,James Wood,False,1,True,True,True
2025-05-17,wf_top8_safety_floor,Top-8 safety blend with floor,"Take the model top 8, apply PA and stop-count floors when possible, then rerank by safety.",CJ Abrams,WSN,BAL,0.8686693891912769,60.75,4.8,1.0,4,N,True,1,True,True,CJ Abrams,1,CJ Abrams,True,1,,False,,False,False,False
2025-05-17,bob_score_volume_floor,Bob score with volume floor,Primary Bob score baseline after a PA volume floor.,Shohei Ohtani,LAD,LAA,0.7475205981482561,66.13,4.8,1.0,9,N,False,0,True,False,Shohei Ohtani + James Wood,0,Shohei Ohtani,False,0,James Wood,False,1,True,True,False
2025-05-18,wf_probability_top,Walk-forward probability top,Select the highest probability hitter from the walk-forward opportunity/contact model.,Dalton Rushing,LAD,LAA,0.7769541959882211,64.27,3.7,9.0,3,N,False,0,True,False,Dalton Rushing + CJ Abrams,1,Dalton Rushing,False,0,CJ Abrams,True,1,True,True,False
2025-05-18,wf_volume_floor,Probability with volume floor,"Prefer hitters with PA/G >= 4.2 and expected PA >= 4.1, then sort by walk-forward probability.",CJ Abrams,WSN,BAL,0.7416293301047769,56.71,4.8,1.0,4,N,True,1,True,True,CJ Abrams + Corbin Carroll,1,CJ Abrams,True,1,Corbin Carroll,False,0,True,True,False
